Date,LocationName,LocationID,Parameter,Units,Value,CollectionMethod,SampleState,SampleDescriptor,LocationPurpose,SamplingAgency
2015-11-22T12:12:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,8.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-09T00:00:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-23T12:18:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-22T11:53:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-23T13:33:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-16T11:00:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,9.1,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-12-27T00:00:00.0-08:00,Christmas Hill Spring,6,Temperature  ,degrees C,9.1,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-03-21T12:30:00.0-08:00,Columbine Culvert,15,Temperature  ,degrees C,9.1,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-01T11:05:00.0-08:00,Above Swan,10,Temperature  ,degrees C,9.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-23T13:20:00.0-08:00,Allotments,8,Temperature  ,degrees C,9.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-02-06T12:09:00.0-08:00,Allotments,8,Temperature  ,degrees C,9.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-09T00:00:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,9.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-23T13:07:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,9.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-07T11:10:00.0-08:00,Allotments,8,Temperature  ,degrees C,9.3,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-07T11:30:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,9.3,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-07T11:50:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,9.3,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-07T10:50:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,9.3,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-11T14:40:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,9.3,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-07T12:30:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,9.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-23T00:00:00.0-08:00,Columbine Culvert Upstream,16,Temperature  ,degrees C,9.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-02-06T12:32:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,9.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-07T12:10:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,9.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-09T00:00:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,9.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-09T00:00:00.0-08:00,Above Swan,10,Temperature  ,degrees C,9.6,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-16T11:46:00.0-08:00,Above Swan,10,Temperature  ,degrees C,9.6,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-02-06T12:42:00.0-08:00,Above Swan,10,Temperature  ,degrees C,9.7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-03-21T18:30:00.0-08:00,Above Swan,10,Temperature  ,degrees C,9.7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-07T14:00:00.0-08:00,Colquitz North Mann,13,Temperature  ,degrees C,9.7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T00:00:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,9.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-27T13:15:00.0-08:00,Christmas Hill Spring,6,Temperature  ,degrees C,9.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-14T10:55:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,9.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-23T12:37:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,9.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-14T11:15:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,9.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-07T10:30:00.0-08:00,Above Swan,10,Temperature  ,degrees C,9.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-14T94:45:00.0-08:00,Above Swan,10,Temperature  ,degrees C,9.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-14T10:15:00.0-08:00,Allotments,8,Temperature  ,degrees C,9.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-23T12:06:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,9.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-14T10:35:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,9.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-14T13:00:00.0-08:00,Colquitz North Mann,13,Temperature  ,degrees C,9.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-14T10:00:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,9.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-23T13:44:00.0-08:00,Above Swan,10,Temperature  ,degrees C,10,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-02-06T11:50:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,10,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-11T13:55:00.0-08:00,Christmas Hill Spring,6,Temperature  ,degrees C,10,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T00:00:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,10,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T11:03:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,10,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T12:22:00.0-08:00,Allotments,8,Temperature  ,degrees C,10.3,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-12-19T00:00:00.0-08:00,Christmas Hill Spring,6,Temperature  ,degrees C,10.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T12:34:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,10.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T00:00:00.0-08:00,Above Swan,10,Temperature  ,degrees C,10.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T11:00:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,10.6,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-09-27T09:50:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,10.7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-14T09:25:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,10.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-09-27T10:02:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,10.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-10-25T10:05:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,11,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-02-06T00:00:00.0-08:00,Columbine Culvert Upstream,16,Temperature  ,degrees C,11,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-31T11:10:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,11,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-31T13:05:00.0-08:00,Allotments,8,Temperature  ,degrees C,11.1,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-11-08T09:15:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,11.1,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-10-25T10:25:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,11.1,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-10-25T10:15:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,11.1,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T15:20:00.0-08:00,Allotments,8,Temperature  ,degrees C,11.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-31T10:50:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,11.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-10-25T10:35:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,11.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-04-18T00:00:00.0-08:00,Columbine Culvert,15,Temperature  ,degrees C,11.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-31T11:30:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,11.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-10-25T10:48:00.0-08:00,Allotments,8,Temperature  ,degrees C,11.3,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T15:10:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,11.3,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-10T12:00:00.0-08:00,Above Swan,10,Temperature  ,degrees C,11.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T00:00:00.0-08:00,Allotments,8,Temperature  ,degrees C,11.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-14T13:55:00.0-08:00,Allotments,8,Temperature  ,degrees C,11.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T09:10:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,11.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T09:52:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,11.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T14:50:00.0-08:00,Columbine Culvert Downstream,4,Temperature  ,degrees C,11.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T14:40:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,11.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T09:22:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,11.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-14T09:40:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,11.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-14T12:00:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,11.4,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T11:35:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,11.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-14T10:55:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,11.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-31T12:05:00.0-08:00,Columbine Culvert Upstream,16,Temperature  ,degrees C,11.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-11-08T09:35:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,11.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-14T10:00:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,11.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-11-08T09:25:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,11.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T11:50:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,11.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T16:00:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,11.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-04-10T11:25:00.0-08:00,Above Swan,10,Temperature  ,degrees C,11.6,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-11-08T09:47:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,11.6,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T00:00:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,11.6,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-02T10:15:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,11.6,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-02T10:05:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,11.7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-09-27T10:15:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,11.7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-10T10:26:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,11.7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-02T11:00:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,11.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-02T10:40:00.0-08:00,Columbine Culvert,15,Temperature  ,degrees C,11.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-02T00:00:00.0-08:00,Columbine Culvert Downstream,4,Temperature  ,degrees C,11.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-14T10:20:00.0-08:00,Columbine Culvert Downstream,4,Temperature  ,degrees C,11.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T00:00:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,11.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T10:23:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,11.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-11-08T11:00:00.0-08:00,Allotments,8,Temperature  ,degrees C,11.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-02T00:00:00.0-08:00,Columbine Culvert Upstream,16,Temperature  ,degrees C,11.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T12:24:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,11.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-02T10:30:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,11.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-11-08T11:24:00.0-08:00,Above Swan,10,Temperature  ,degrees C,12,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T16:20:00.0-08:00,Above Swan,10,Temperature  ,degrees C,12,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-10T10:45:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,12,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T00:00:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,12.1,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-10-25T11:19:00.0-08:00,Above Swan,10,Temperature  ,degrees C,12.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T10:45:00.0-08:00,Above Swan,10,Temperature  ,degrees C,12.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-10T11:17:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,12.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-31T11:55:00.0-08:00,Columbine Culvert Downstream,4,Temperature  ,degrees C,12.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-11-08T11:15:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,12.2,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T00:00:00.0-08:00,Above Swan,10,Temperature  ,degrees C,12.3,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-10T11:27:00.0-08:00,Allotments,8,Temperature  ,degrees C,12.3,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-09-27T11:07:00.0-08:00,Above Swan,10,Temperature  ,degrees C,12.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T00:00:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,12.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-16T10:20:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,12.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T00:00:00.0-08:00,Swan Lake,9,Temperature  ,degrees C,12.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-04-18T10:30:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,12.7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-16T10:00:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,12.7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-03T10:40:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,12.7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-06-13T10:40:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,12.7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-05-23T10:26:00.0-08:00,Mike's Bridge,2,Temperature  ,degrees C,12.7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-09-27T10:24:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,12.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-16T11:30:00.0-08:00,Carey and Mackenzie,5,Temperature  ,degrees C,12.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-16T11:15:00.0-08:00,Columbine Culvert Upstream,16,Temperature  ,degrees C,12.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-04-24T00:00:00.0-08:00,Above Swan,10,Temperature  ,degrees C,12.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-09-27T10:38:00.0-08:00,Allotments,8,Temperature  ,degrees C,12.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-09-30T15:15:00.0-08:00,Allotments,8,Temperature  ,degrees C,12.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-04-24T09:48:00.0-08:00,Art's Riffle,1,Temperature  ,degrees C,12.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-16T10:45:00.0-08:00,Columbine Riffle,3,Temperature  ,degrees C,12.9,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
